id_venda;operador;valor_total;forma_pagamento;data_venda
3777;Usuario Teste;42,00;Cartão de Débito;30/12/2025 19:47
8168;Usuario Teste;2,00;Cartão de Débito;30/12/2025 19:46
1834;Usuario Teste;17,50;Cartão de Crédito;30/12/2025 19:30
4290;Usuario Teste;13,50;PIX;30/12/2025 19:22
777;Usuario Teste;5,00;PIX;30/12/2025 19:15
882;Usuario Teste;28,00;PIX;30/12/2025 18:58
431;Usuario Teste;8,50;PIX;30/12/2025 18:38
4207;Usuario Teste;3,00;Cartão de Débito;30/12/2025 17:43
5467;Usuario Teste;8,50;PIX;30/12/2025 17:35
6191;Usuario Teste;6,00;PIX;30/12/2025 17:25
6837;Usuario Teste;36,50;Cartão de Débito;30/12/2025 17:10
3177;Usuario Teste;5,50;Dinheiro;30/12/2025 17:09
7837;Usuario Teste;5,00;Cartão de Crédito;30/12/2025 16:58
8555;Usuario Teste;5,50;PIX;30/12/2025 16:35
2869;Usuario Teste;8,00;Cartão de Débito;30/12/2025 16:06
5358;Usuario Teste;18,00;Cartão de Crédito;30/12/2025 16:03
827;Usuario Teste;33,00;PIX;30/12/2025 16:03
929;Usuario Teste;2,00;PIX;30/12/2025 15:56
3953;Usuario Teste;12,00;Cartão de Crédito;30/12/2025 14:37
3466;Usuario Teste;3,00;PIX;30/12/2025 14:33
1360;Usuario Teste;8,00;Cartão de Débito;30/12/2025 14:01
9762;Usuario Teste;4,50;PIX;30/12/2025 13:48
848;Usuario Teste;6,00;PIX;30/12/2025 13:14
7531;Usuario Teste;3,00;Cartão de Crédito;30/12/2025 13:11
5131;Usuario Teste;5,50;PIX;30/12/2025 12:58
9259;Usuario Teste;17,00;PIX;30/12/2025 12:57
2614;Usuario Teste;4,50;PIX;30/12/2025 12:54
4475;Usuario Teste;7,50;PIX;30/12/2025 12:22
1935;Usuario Teste;4,50;PIX;30/12/2025 12:19
9681;Usuario Teste;7,50;PIX;30/12/2025 12:10
3734;Usuario Teste;15,00;Cartão de Crédito;30/12/2025 12:06
8691;Usuario Teste;4,00;Cartão de Débito;30/12/2025 12:05
3073;Usuario Teste;20,00;Cartão de Crédito;30/12/2025 12:05
1993;Usuario Teste;6,00;Dinheiro;30/12/2025 11:57
8867;Usuario Teste;3,00;Cartão de Débito;30/12/2025 11:54
1663;Usuario Teste;3,00;PIX;30/12/2025 11:50
3609;Usuario Teste;6,50;PIX;30/12/2025 11:46
4735;Usuario Teste;3,00;PIX;30/12/2025 11:44
9028;Usuario Teste;13,00;Cartão de Débito;30/12/2025 11:42
4217;Usuario Teste;5,50;Cartão de Débito;30/12/2025 11:26
6124;Usuario Teste;13,00;Dinheiro;30/12/2025 11:21
3828;Usuario Teste;2,00;Cartão de Crédito;30/12/2025 11:17
8884;Usuario Teste;23,50;Dinheiro;30/12/2025 11:12
7068;Usuario Teste;17,50;PIX;30/12/2025 11:08
3371;Usuario Teste;5,00;Dinheiro;30/12/2025 11:01
475;Usuario Teste;13,50;Dinheiro;30/12/2025 10:21
2185;Usuario Teste;13,50;PIX;30/12/2025 10:12
8122;Usuario Teste;8,00;Cartão de Crédito;30/12/2025 10:06
8006;Usuario Teste;4,00;Dinheiro;30/12/2025 09:37
4592;Usuario Teste;26,00;PIX;30/12/2025 09:07
3655;Usuario Teste;6,00;Cartão de Crédito;30/12/2025 08:57
5625;Usuario Teste;18,50;Cartão de Débito;30/12/2025 08:54
3568;Usuario Teste;25,50;PIX;30/12/2025 08:53
1963;Usuario Teste;4,00;Cartão de Crédito;30/12/2025 08:49
7768;Usuario Teste;5,50;PIX;30/12/2025 08:48
7334;Usuario Teste;13,50;PIX;30/12/2025 08:44
5788;Usuario Teste;8,00;Cartão de Crédito;30/12/2025 08:35
3299;Usuario Teste;7,50;PIX;30/12/2025 08:26
6201;Usuario Teste;6,00;PIX;30/12/2025 08:22
9548;Usuario Teste;6,50;PIX;30/12/2025 08:17
3523;Usuario Teste;28,50;Cartão de Crédito;30/12/2025 08:15
7286;Usuario Teste;15,50;PIX;30/12/2025 08:13
4531;Usuario Teste;18,00;PIX;30/12/2025 08:13
5219;Usuario Teste;9,50;Cartão de Crédito;30/12/2025 08:09
8630;Usuario Teste;20,50;Cartão de Crédito;30/12/2025 07:59
5760;Usuario Teste;13,50;PIX;30/12/2025 07:50
1144;Usuario Teste;9,50;PIX;30/12/2025 07:47
918;Usuario Teste;12,00;PIX;30/12/2025 07:43
8009;Usuario Teste;9,50;Dinheiro;30/12/2025 07:41
1915;Usuario Teste;10,50;Cartão de Crédito;30/12/2025 07:40
6665;Usuario Teste;2,00;Cartão de Crédito;30/12/2025 07:29
1234;Usuario Teste;14,50;PIX;30/12/2025 07:09
3326;Usuario Teste;7,50;PIX;30/12/2025 07:07
1160;Usuario Teste;9,00;Cartão de Crédito;30/12/2025 06:51
7805;Usuario Teste;6,00;Cartão de Crédito;30/12/2025 06:33
3742;Usuario Teste;3,00;PIX;30/12/2025 06:27
5719;Usuario Teste;13,50;PIX;30/12/2025 06:01
4345;Usuario Teste;10,50;PIX;29/12/2025 19:38
6032;Usuario Teste;13,50;PIX;29/12/2025 18:51
2344;Usuario Teste;2,00;Cartão de Crédito;29/12/2025 18:41
3451;Usuario Teste;5,50;Cartão de Crédito;29/12/2025 18:13
8792;Usuario Teste;8,00;Dinheiro;29/12/2025 17:41
7900;Usuario Teste;2,00;Cartão de Débito;29/12/2025 17:06
2129;Usuario Teste;15,50;Cartão de Crédito;29/12/2025 16:59
4928;Usuario Teste;9,50;Cartão de Débito;29/12/2025 16:52
4074;Usuario Teste;7,50;PIX;29/12/2025 16:52
8063;Usuario Teste;3,00;Cartão de Débito;29/12/2025 16:46
7795;Usuario Teste;5,50;PIX;29/12/2025 16:32
2680;Usuario Teste;9,00;Dinheiro;29/12/2025 16:13
1984;Usuario Teste;18,50;Cartão de Crédito;29/12/2025 15:55
3490;Usuario Teste;21,50;Cartão de Débito;29/12/2025 15:38
4702;Usuario Teste;10,50;Dinheiro;29/12/2025 15:25
3024;Usuario Teste;18,00;Cartão de Débito;29/12/2025 15:03
2714;Usuario Teste;6,00;PIX;29/12/2025 14:59
6459;Usuario Teste;9,00;Cartão de Crédito;29/12/2025 14:54
835;Usuario Teste;20,50;Cartão de Débito;29/12/2025 14:26
888;Usuario Teste;3,00;PIX;29/12/2025 14:14
8650;Usuario Teste;3,00;Cartão de Débito;29/12/2025 13:48
9833;Usuario Teste;7,50;Cartão de Débito;29/12/2025 13:43
4021;Usuario Teste;4,50;PIX;29/12/2025 13:30
8030;Usuario Teste;7,50;Dinheiro;29/12/2025 13:29
3492;Usuario Teste;3,00;Cartão de Débito;29/12/2025 13:01
9823;Usuario Teste;21,50;PIX;29/12/2025 12:46
531;Usuario Teste;12,00;PIX;29/12/2025 12:05
1942;Usuario Teste;11,50;Cartão de Crédito;29/12/2025 11:50
8076;Usuario Teste;6,00;PIX;29/12/2025 11:48
379;Usuario Teste;6,00;Cartão de Crédito;29/12/2025 11:45
1785;Usuario Teste;24,50;Cartão de Débito;29/12/2025 11:42
1855;Usuario Teste;22,00;Cartão de Crédito;29/12/2025 11:36
4622;Usuario Teste;2,00;Cartão de Débito;29/12/2025 11:29
6903;Usuario Teste;3,00;Cartão de Débito;29/12/2025 11:18
4489;Usuario Teste;2,00;Cartão de Débito;29/12/2025 11:15
4793;Usuario Teste;6,00;Cartão de Crédito;29/12/2025 11:10
4817;Usuario Teste;6,00;Cartão de Crédito;29/12/2025 11:06
2981;Usuario Teste;6,00;Cartão de Débito;29/12/2025 10:51
4934;Usuario Teste;27,50;PIX;29/12/2025 10:29
5889;Usuario Teste;9,00;PIX;29/12/2025 10:09
801;Usuario Teste;14,50;PIX;29/12/2025 10:09
9332;Usuario Teste;9,00;PIX;29/12/2025 09:56
304;Usuario Teste;3,00;PIX;29/12/2025 09:20
5848;Usuario Teste;3,00;PIX;29/12/2025 08:57
2519;Usuario Teste;15,50;PIX;29/12/2025 08:49
7664;Usuario Teste;8,00;Cartão de Crédito;29/12/2025 08:37
2241;Usuario Teste;4,00;PIX;29/12/2025 08:31
7464;Usuario Teste;3,00;Cartão de Débito;29/12/2025 08:28
8972;Usuario Teste;6,00;PIX;29/12/2025 08:28
7489;Usuario Teste;3,00;PIX;29/12/2025 08:06
3160;Usuario Teste;19,00;Cartão de Débito;29/12/2025 07:53
1817;Usuario Teste;20,50;Cartão de Débito;29/12/2025 07:47
9376;Usuario Teste;3,00;PIX;29/12/2025 07:41
7486;Usuario Teste;14,00;PIX;29/12/2025 07:36
554;Usuario Teste;19,00;PIX;29/12/2025 07:31
9456;Usuario Teste;3,00;Cartão de Crédito;29/12/2025 07:30
9047;Usuario Teste;13,00;Cartão de Crédito;29/12/2025 07:29
1450;Usuario Teste;10,50;PIX;29/12/2025 07:25
8459;Usuario Teste;5,50;Cartão de Crédito;29/12/2025 07:21
7997;Usuario Teste;2,00;PIX;29/12/2025 07:20
6094;Usuario Teste;4,50;Dinheiro;29/12/2025 07:15
3525;Usuario Teste;3,00;PIX;29/12/2025 07:12
5432;Usuario Teste;3,00;Cartão de Crédito;29/12/2025 06:55
7399;Usuario Teste;7,50;Cartão de Crédito;29/12/2025 06:33
1178;Usuario Teste;9,00;Dinheiro;29/12/2025 06:29
660;Usuario Teste;13,50;PIX;29/12/2025 06:15
4398;Usuario Teste;12,00;Cartão de Crédito;29/12/2025 06:08
4305;Usuario Teste;3,00;Cartão de Crédito;29/12/2025 06:04
3561;Usuario Teste;3,00;PIX;28/12/2025 19:39
2988;Usuario Teste;23,00;Cartão de Débito;28/12/2025 18:13
4174;Usuario Teste;18,00;Cartão de Crédito;28/12/2025 18:11
4222;Usuario Teste;3,00;Dinheiro;28/12/2025 18:02
3919;Usuario Teste;3,00;Cartão de Crédito;28/12/2025 18:00
3822;Usuario Teste;13,50;PIX;28/12/2025 17:50
2529;Usuario Teste;9,00;Cartão de Crédito;28/12/2025 17:45
456;Usuario Teste;18,00;Cartão de Crédito;28/12/2025 17:14
3062;Usuario Teste;16,50;Cartão de Crédito;28/12/2025 17:07
4376;Usuario Teste;13,50;Cartão de Crédito;28/12/2025 17:04
5494;Usuario Teste;22,50;Cartão de Crédito;28/12/2025 16:50
585;Usuario Teste;7,50;PIX;28/12/2025 16:09
1344;Usuario Teste;30,50;Cartão de Débito;28/12/2025 13:56
6251;Usuario Teste;10,50;Dinheiro;28/12/2025 13:16
3849;Usuario Teste;5,50;Cartão de Crédito;28/12/2025 13:02
5246;Usuario Teste;2,00;Cartão de Crédito;28/12/2025 12:58
7379;Usuario Teste;11,00;PIX;28/12/2025 12:22
4263;Usuario Teste;10,00;PIX;28/12/2025 12:08
1820;Usuario Teste;6,00;Cartão de Débito;28/12/2025 11:15
2906;Usuario Teste;2,00;Dinheiro;28/12/2025 11:13
4903;Usuario Teste;15,50;Cartão de Crédito;28/12/2025 11:05
4931;Usuario Teste;5,00;Cartão de Crédito;28/12/2025 10:58
605;Usuario Teste;26,50;PIX;28/12/2025 10:43
4141;Usuario Teste;6,50;Cartão de Crédito;28/12/2025 10:14
6338;Usuario Teste;4,00;Cartão de Crédito;28/12/2025 10:06
9882;Usuario Teste;10,50;Cartão de Débito;28/12/2025 10:05
6000;Usuario Teste;8,50;Cartão de Débito;28/12/2025 09:42
3399;Usuario Teste;9,00;PIX;28/12/2025 08:57
278;Usuario Teste;5,50;Dinheiro;28/12/2025 08:56
1350;Usuario Teste;6,00;PIX;28/12/2025 08:37
3844;Usuario Teste;6,00;PIX;28/12/2025 08:09
6551;Usuario Teste;15,50;PIX;28/12/2025 07:55
3418;Usuario Teste;10,50;PIX;28/12/2025 07:49
2175;Usuario Teste;9,00;PIX;28/12/2025 07:34
6049;Usuario Teste;14,00;Cartão de Crédito;28/12/2025 07:24
2068;Usuario Teste;5,00;PIX;27/12/2025 19:11
6282;Usuario Teste;3,00;Cartão de Débito;27/12/2025 18:44
7564;Usuario Teste;14,00;Cartão de Crédito;27/12/2025 18:26
1713;Usuario Teste;4,00;Cartão de Crédito;27/12/2025 17:16
1014;Usuario Teste;13,00;Cartão de Crédito;27/12/2025 16:53
8775;Usuario Teste;19,00;Cartão de Débito;27/12/2025 16:42
5584;Usuario Teste;3,00;Cartão de Crédito;27/12/2025 16:11
9696;Usuario Teste;13,00;Cartão de Débito;27/12/2025 16:03
1869;Usuario Teste;10,50;Cartão de Débito;27/12/2025 15:54
1249;Usuario Teste;6,00;Dinheiro;27/12/2025 15:50
3571;Usuario Teste;16,00;Cartão de Crédito;27/12/2025 15:37
673;Usuario Teste;5,00;PIX;27/12/2025 15:30
7616;Usuario Teste;9,50;PIX;27/12/2025 15:13
2670;Usuario Teste;10,00;PIX;27/12/2025 15:11
1204;Usuario Teste;7,00;PIX;27/12/2025 14:53
5846;Usuario Teste;12,00;Cartão de Débito;27/12/2025 14:49
4233;Usuario Teste;4,50;PIX;27/12/2025 14:48
2685;Usuario Teste;3,00;Cartão de Crédito;27/12/2025 14:42
9046;Usuario Teste;40,00;Cartão de Crédito;27/12/2025 14:41
6604;Usuario Teste;4,00;PIX;27/12/2025 14:40
6760;Usuario Teste;23,00;PIX;27/12/2025 14:33
8127;Usuario Teste;19,00;PIX;27/12/2025 14:33
6655;Usuario Teste;10,50;Cartão de Crédito;27/12/2025 14:31
2664;Usuario Teste;11,00;Cartão de Crédito;27/12/2025 14:25
5734;Usuario Teste;27,00;Cartão de Crédito;27/12/2025 14:10
4016;Usuario Teste;6,00;PIX;27/12/2025 14:05
9580;Usuario Teste;13,50;PIX;27/12/2025 13:51
3918;Usuario Teste;9,00;PIX;27/12/2025 13:40
4535;Usuario Teste;14,00;Cartão de Crédito;27/12/2025 13:28
5404;Usuario Teste;6,50;Cartão de Débito;27/12/2025 13:18
4343;Usuario Teste;10,50;Cartão de Crédito;27/12/2025 13:17
7281;Usuario Teste;21,50;PIX;27/12/2025 13:16
3447;Usuario Teste;13,50;Cartão de Crédito;27/12/2025 12:50
6915;Usuario Teste;6,00;PIX;27/12/2025 12:48
7580;Usuario Teste;6,50;PIX;27/12/2025 12:45
2099;Usuario Teste;6,50;Dinheiro;27/12/2025 12:43
7698;Usuario Teste;7,50;PIX;27/12/2025 12:43
4169;Usuario Teste;30,50;PIX;27/12/2025 12:42
2586;Usuario Teste;13,50;PIX;27/12/2025 12:41
2258;Usuario Teste;19,00;Cartão de Crédito;27/12/2025 12:23
6510;Usuario Teste;21,00;Cartão de Débito;27/12/2025 12:17
7278;Usuario Teste;4,50;PIX;27/12/2025 12:14
9553;Usuario Teste;24,00;Cartão de Crédito;27/12/2025 12:12
2437;Usuario Teste;4,50;Cartão de Débito;27/12/2025 12:11
8876;Usuario Teste;14,00;Cartão de Débito;27/12/2025 12:05
5195;Usuario Teste;23,00;Cartão de Crédito;27/12/2025 12:01
697;Usuario Teste;12,00;PIX;27/12/2025 11:59
1257;Usuario Teste;9,00;Cartão de Débito;27/12/2025 11:45
5612;Usuario Teste;2,00;PIX;27/12/2025 11:43
3587;Usuario Teste;4,50;PIX;27/12/2025 11:42
1345;Usuario Teste;9,00;PIX;27/12/2025 11:41
1737;Usuario Teste;22,00;PIX;27/12/2025 11:35
3552;Usuario Teste;7,50;Cartão de Crédito;27/12/2025 11:32
4527;Usuario Teste;8,00;Cartão de Crédito;27/12/2025 11:24
122;Usuario Teste;14,00;Dinheiro;27/12/2025 11:20
4863;Usuario Teste;14,00;Cartão de Débito;27/12/2025 11:13
8222;Usuario Teste;12,00;PIX;27/12/2025 11:02
5541;Usuario Teste;6,00;Cartão de Débito;27/12/2025 11:02
6367;Usuario Teste;9,00;Cartão de Débito;27/12/2025 10:43
7539;Usuario Teste;14,00;Cartão de Crédito;27/12/2025 10:43
2267;Usuario Teste;15,50;PIX;27/12/2025 10:37
1366;Usuario Teste;10,00;Cartão de Crédito;27/12/2025 10:25
1022;Usuario Teste;2,00;Dinheiro;27/12/2025 10:24
7905;Usuario Teste;13,50;PIX;27/12/2025 10:19
2625;Usuario Teste;13,50;Cartão de Crédito;27/12/2025 10:19
9795;Usuario Teste;2,00;Cartão de Débito;27/12/2025 10:13
5162;Usuario Teste;4,00;Cartão de Débito;27/12/2025 10:09
2479;Usuario Teste;4,50;PIX;27/12/2025 10:08
25;Usuario Teste;12,50;PIX;27/12/2025 10:08
426;Usuario Teste;9,00;Cartão de Crédito;27/12/2025 10:05
1672;Usuario Teste;4,50;PIX;27/12/2025 09:59
4250;Usuario Teste;3,00;Cartão de Débito;27/12/2025 09:50
1091;Usuario Teste;6,50;PIX;27/12/2025 09:36
2262;Usuario Teste;10,50;Cartão de Crédito;27/12/2025 09:21
2411;Usuario Teste;15,50;PIX;27/12/2025 09:11
3807;Usuario Teste;17,00;PIX;27/12/2025 09:10
6805;Usuario Teste;6,00;Cartão de Crédito;27/12/2025 08:45
6465;Usuario Teste;9,00;Cartão de Crédito;27/12/2025 08:42
1460;Usuario Teste;8,50;Cartão de Débito;27/12/2025 08:41
7634;Usuario Teste;6,00;PIX;27/12/2025 08:40
5903;Usuario Teste;5,50;Cartão de Crédito;27/12/2025 08:39
6026;Usuario Teste;6,50;Cartão de Crédito;27/12/2025 08:39
7578;Usuario Teste;13,50;Cartão de Crédito;27/12/2025 08:38
1214;Usuario Teste;28,00;Cartão de Débito;27/12/2025 08:36
4564;Usuario Teste;9,00;PIX;27/12/2025 08:33
6550;Usuario Teste;10,50;Cartão de Crédito;27/12/2025 08:32
6177;Usuario Teste;7,50;Cartão de Débito;27/12/2025 08:24
3262;Usuario Teste;8,00;Cartão de Crédito;27/12/2025 08:21
6519;Usuario Teste;4,00;Dinheiro;27/12/2025 08:08
7613;Usuario Teste;9,00;PIX;27/12/2025 08:04
4755;Usuario Teste;6,00;Cartão de Débito;27/12/2025 07:58
2125;Usuario Teste;22,00;PIX;27/12/2025 07:50
8361;Usuario Teste;6,00;Cartão de Débito;27/12/2025 07:47
8790;Usuario Teste;14,00;Cartão de Débito;27/12/2025 07:42
8195;Usuario Teste;11,50;PIX;27/12/2025 07:41
4716;Usuario Teste;6,50;PIX;27/12/2025 07:39
4561;Usuario Teste;11,00;Cartão de Crédito;27/12/2025 07:30
806;Usuario Teste;8,50;PIX;27/12/2025 07:29
7053;Usuario Teste;12,00;PIX;27/12/2025 07:19
8460;Usuario Teste;18,00;PIX;27/12/2025 07:13
7671;Usuario Teste;14,00;PIX;27/12/2025 07:13
858;Usuario Teste;18,00;PIX;27/12/2025 07:11
3045;Usuario Teste;11,00;PIX;27/12/2025 07:01
5910;Usuario Teste;11,00;PIX;27/12/2025 06:58
3159;Usuario Teste;6,00;Cartão de Crédito;27/12/2025 06:50
3288;Usuario Teste;29,50;Cartão de Crédito;27/12/2025 06:18
4844;Usuario Teste;10,00;Cartão de Crédito;27/12/2025 06:03
709;Usuario Teste;16,50;PIX;26/12/2025 19:36
3423;Usuario Teste;3,00;PIX;26/12/2025 18:22
4436;Usuario Teste;7,00;Cartão de Crédito;26/12/2025 18:18
1545;Usuario Teste;15,00;Cartão de Crédito;26/12/2025 18:16
9807;Usuario Teste;4,50;PIX;26/12/2025 18:06
20;Usuario Teste;7,50;PIX;26/12/2025 17:57
469;Usuario Teste;9,00;Dinheiro;26/12/2025 17:37
2611;Usuario Teste;6,00;PIX;26/12/2025 17:15
2308;Usuario Teste;6,00;Cartão de Débito;26/12/2025 17:02
4503;Usuario Teste;15,00;Cartão de Débito;26/12/2025 17:01
5609;Usuario Teste;17,50;Cartão de Crédito;26/12/2025 16:31
6171;Usuario Teste;35,50;PIX;26/12/2025 16:29
823;Usuario Teste;4,00;Cartão de Crédito;26/12/2025 16:23
3899;Usuario Teste;3,00;Cartão de Crédito;26/12/2025 16:18
4115;Usuario Teste;6,00;Cartão de Crédito;26/12/2025 16:17
4316;Usuario Teste;12,00;Dinheiro;26/12/2025 16:12
4101;Usuario Teste;6,00;Cartão de Crédito;26/12/2025 15:53
2403;Usuario Teste;6,50;PIX;26/12/2025 15:43
3015;Usuario Teste;24,50;Cartão de Crédito;26/12/2025 15:41
9581;Usuario Teste;10,50;PIX;26/12/2025 14:57
5945;Usuario Teste;6,00;PIX;26/12/2025 14:57
8564;Usuario Teste;17,50;Dinheiro;26/12/2025 14:55
8974;Usuario Teste;3,00;PIX;26/12/2025 14:44
738;Usuario Teste;21,50;Cartão de Débito;26/12/2025 14:15
4656;Usuario Teste;12,50;PIX;26/12/2025 14:03
3803;Usuario Teste;12,00;PIX;26/12/2025 13:48
2045;Usuario Teste;7,50;PIX;26/12/2025 13:17
3966;Usuario Teste;3,00;Cartão de Crédito;26/12/2025 12:57
1035;Usuario Teste;24,50;PIX;26/12/2025 12:56
3732;Usuario Teste;3,00;PIX;26/12/2025 12:56
21;Usuario Teste;3,00;Cartão de Crédito;26/12/2025 12:53
8798;Usuario Teste;19,00;Cartão de Crédito;26/12/2025 12:40
4214;Usuario Teste;44,00;PIX;26/12/2025 12:36
9487;Usuario Teste;15,00;PIX;26/12/2025 12:30
1286;Usuario Teste;16,00;Cartão de Débito;26/12/2025 12:01
2050;Usuario Teste;5,50;PIX;26/12/2025 11:58
6981;Usuario Teste;10,50;Cartão de Crédito;26/12/2025 11:57
4968;Usuario Teste;16,00;Cartão de Crédito;26/12/2025 11:56
4190;Usuario Teste;6,00;Cartão de Débito;26/12/2025 11:47
113;Usuario Teste;27,50;PIX;26/12/2025 11:40
4467;Usuario Teste;9,00;PIX;26/12/2025 11:39
510;Usuario Teste;3,00;Dinheiro;26/12/2025 11:37
3188;Usuario Teste;25,50;Cartão de Crédito;26/12/2025 11:22
760;Usuario Teste;15,50;Cartão de Crédito;26/12/2025 11:22
4913;Usuario Teste;11,50;PIX;26/12/2025 11:14
6637;Usuario Teste;3,00;Cartão de Crédito;26/12/2025 11:11
3680;Usuario Teste;11,00;Cartão de Débito;26/12/2025 11:10
8446;Usuario Teste;10,50;PIX;26/12/2025 11:08
3374;Usuario Teste;7,50;PIX;26/12/2025 10:59
8296;Usuario Teste;19,00;Dinheiro;26/12/2025 10:55
1702;Usuario Teste;9,00;Cartão de Crédito;26/12/2025 10:55
1429;Usuario Teste;3,00;PIX;26/12/2025 10:52
9535;Usuario Teste;13,50;Dinheiro;26/12/2025 10:50
2522;Usuario Teste;5,50;Cartão de Crédito;26/12/2025 10:44
3216;Usuario Teste;10,50;Cartão de Crédito;26/12/2025 10:41
6800;Usuario Teste;13,00;PIX;26/12/2025 10:37
7891;Usuario Teste;4,00;Cartão de Crédito;26/12/2025 10:34
9072;Usuario Teste;9,50;Cartão de Crédito;26/12/2025 10:25
950;Usuario Teste;6,00;Cartão de Crédito;26/12/2025 10:19
5547;Usuario Teste;13,00;PIX;26/12/2025 10:19
4914;Usuario Teste;10,50;PIX;26/12/2025 10:16
3614;Usuario Teste;7,50;Dinheiro;26/12/2025 10:15
8591;Usuario Teste;23,00;PIX;26/12/2025 10:08
3642;Usuario Teste;6,00;PIX;26/12/2025 09:53
4077;Usuario Teste;12,00;Cartão de Crédito;26/12/2025 09:49
9204;Usuario Teste;12,00;Dinheiro;26/12/2025 09:27
2017;Usuario Teste;25,00;Cartão de Crédito;26/12/2025 09:08
2598;Usuario Teste;9,00;Cartão de Crédito;26/12/2025 09:05
3154;Usuario Teste;6,00;Cartão de Crédito;26/12/2025 09:01
8255;Usuario Teste;10,50;Cartão de Crédito;26/12/2025 08:59
1998;Usuario Teste;2,00;Cartão de Crédito;26/12/2025 08:43
6073;Usuario Teste;6,00;PIX;26/12/2025 08:41
4082;Usuario Teste;2,00;Cartão de Crédito;26/12/2025 08:35
6083;Usuario Teste;5,50;Cartão de Crédito;26/12/2025 08:34
9644;Usuario Teste;2,00;PIX;26/12/2025 08:33
7895;Usuario Teste;5,50;PIX;26/12/2025 08:15
3962;Usuario Teste;31,00;Dinheiro;26/12/2025 08:08
6264;Usuario Teste;8,50;PIX;26/12/2025 08:03
8092;Usuario Teste;7,50;PIX;26/12/2025 08:02
9449;Usuario Teste;29,00;Cartão de Crédito;26/12/2025 08:01
8124;Usuario Teste;3,00;Cartão de Crédito;26/12/2025 08:00
2082;Usuario Teste;13,50;PIX;26/12/2025 07:58
7753;Usuario Teste;6,00;PIX;26/12/2025 07:54
7311;Usuario Teste;9,50;PIX;26/12/2025 07:38
8574;Usuario Teste;3,00;Cartão de Débito;26/12/2025 07:34
6279;Usuario Teste;4,00;Cartão de Crédito;26/12/2025 07:26
8231;Usuario Teste;6,50;PIX;26/12/2025 07:24
6229;Usuario Teste;13,50;PIX;26/12/2025 07:07
9150;Usuario Teste;5,00;PIX;26/12/2025 07:01
5000;Usuario Teste;5,00;Dinheiro;26/12/2025 06:33
2864;Usuario Teste;8,50;PIX;26/12/2025 06:07
8938;Usuario Teste;5,50;Dinheiro;26/12/2025 06:06
2159;Usuario Teste;6,00;PIX;25/12/2025 19:48
4116;Usuario Teste;13,50;Cartão de Crédito;25/12/2025 19:22
6820;Usuario Teste;19,00;Cartão de Crédito;25/12/2025 19:21
694;Usuario Teste;6,00;PIX;25/12/2025 18:46
3771;Usuario Teste;13,50;Cartão de Crédito;25/12/2025 18:39
5570;Usuario Teste;8,00;PIX;25/12/2025 18:16
9996;Usuario Teste;30,00;PIX;25/12/2025 18:10
5349;Usuario Teste;7,50;PIX;25/12/2025 17:58
1134;Usuario Teste;8,50;Cartão de Crédito;25/12/2025 17:33
1096;Usuario Teste;27,00;PIX;25/12/2025 17:30
2117;Usuario Teste;15,50;PIX;25/12/2025 17:23
9031;Usuario Teste;6,00;Cartão de Débito;25/12/2025 17:19
309;Usuario Teste;24,00;Cartão de Crédito;25/12/2025 17:05
3975;Usuario Teste;6,00;PIX;25/12/2025 16:51
2482;Usuario Teste;16,00;Cartão de Débito;25/12/2025 16:33
7427;Usuario Teste;4,50;Dinheiro;25/12/2025 16:33
4983;Usuario Teste;5,50;PIX;25/12/2025 16:17
9566;Usuario Teste;2,00;Cartão de Crédito;25/12/2025 15:42
1302;Usuario Teste;5,50;Cartão de Crédito;25/12/2025 15:34
9522;Usuario Teste;11,00;Cartão de Débito;25/12/2025 15:32
9651;Usuario Teste;4,50;Cartão de Crédito;25/12/2025 15:24
7765;Usuario Teste;4,00;Cartão de Crédito;25/12/2025 15:17
2209;Usuario Teste;8,00;PIX;25/12/2025 15:04
4740;Usuario Teste;2,00;Cartão de Crédito;25/12/2025 14:55
518;Usuario Teste;7,50;PIX;25/12/2025 14:54
2902;Usuario Teste;12,50;Cartão de Crédito;25/12/2025 14:41
4904;Usuario Teste;13,50;Cartão de Débito;25/12/2025 14:39
6798;Usuario Teste;5,50;Dinheiro;25/12/2025 14:23
5614;Usuario Teste;13,00;Cartão de Crédito;25/12/2025 14:20
2019;Usuario Teste;22,00;Cartão de Débito;25/12/2025 14:15
7647;Usuario Teste;6,00;Cartão de Crédito;25/12/2025 14:14
6078;Usuario Teste;12,00;Cartão de Débito;25/12/2025 13:27
3048;Usuario Teste;48,50;Cartão de Crédito;25/12/2025 13:23
4797;Usuario Teste;7,50;PIX;25/12/2025 12:41
1776;Usuario Teste;4,00;Dinheiro;25/12/2025 12:23
9725;Usuario Teste;8,00;Cartão de Débito;25/12/2025 12:09
9383;Usuario Teste;18,50;Cartão de Crédito;25/12/2025 11:58
6314;Usuario Teste;10,00;PIX;25/12/2025 11:55
8304;Usuario Teste;4,50;PIX;25/12/2025 11:54
5179;Usuario Teste;19,50;Cartão de Débito;25/12/2025 11:49
1277;Usuario Teste;13,50;Dinheiro;25/12/2025 11:32
8892;Usuario Teste;4,50;Cartão de Crédito;25/12/2025 11:32
6440;Usuario Teste;6,00;Cartão de Crédito;25/12/2025 11:30
9133;Usuario Teste;12,00;Cartão de Crédito;25/12/2025 11:29
9998;Usuario Teste;10,00;Cartão de Crédito;25/12/2025 11:25
